id,nat_dex,name,type1,type2,is_mega,is_gmax,is_legend,is_mythical,is_ultra_beast,generation,color,shape
825,545,scolipede,bug,poison,False,False,False,False,False,5,red,insectoid
826,546,cottonee,grass,fairy,False,False,False,False,False,5,green,head
827,547,whimsicott,grass,fairy,False,False,False,False,False,5,green,biped
828,548,petilil,grass,,False,False,False,False,False,5,green,headbase
829,549,lilligant,grass,,False,False,False,False,False,5,green,headbase
830,549,lilligant_hisui,grass,fighting,False,False,False,False,False,8,green,biped
831,550,basculin_red,water,,False,False,False,False,False,5,green,fin
832,550,basculin_blue,water,,False,False,False,False,False,5,green,fin
833,550,basculin_hisui,water,,False,False,False,False,False,8,green,fin
834,551,sandile,ground,dark,False,False,False,False,False,5,brown,quadruped
835,552,krokorok,ground,dark,False,False,False,False,False,5,brown,quadruped
836,553,krookodile,ground,dark,False,False,False,False,False,5,red,bipedtail
837,554,darumaka,fire,,False,False,False,False,False,5,red,biped
838,554,darumaka_galar,ice,,False,False,False,False,False,8,white,biped
839,555,darmanitan,fire,,False,False,False,False,False,5,red,quadruped
840,555,darmanitan_zen,fire,psychic,False,False,False,False,False,5,blue,quadruped
841,555,darmanitan_galar,ice,,False,False,False,False,False,8,white,quadruped
842,555,darmanitan_zen_galar,ice,fire,False,False,False,False,False,8,white,quadruped
843,556,maractus,grass,,False,False,False,False,False,5,green,headbase
844,557,dwebble,bug,rock,False,False,False,False,False,5,red,insectoid
845,558,crustle,bug,rock,False,False,False,False,False,5,red,insectoid
846,559,scraggy,dark,fighting,False,False,False,False,False,5,yellow,bipedtail
847,560,scrafty,dark,fighting,False,False,False,False,False,5,red,bipedtail
848,561,sigilyph,psychic,flying,False,False,False,False,False,5,black,twowings
849,562,yamask,ghost,,False,False,False,False,False,5,black,headarm
850,562,yamask_galar,ground,ghost,False,False,False,False,False,8,black,headarm
851,563,cofagrigus,ghost,,False,False,False,False,False,5,yellow,headbase
852,564,tirtouga,water,rock,False,False,False,False,False,5,blue,quadruped
853,565,carracosta,water,rock,False,False,False,False,False,5,blue,bipedtail
854,566,archen,rock,flying,False,False,False,False,False,5,yellow,twowings
855,567,archeops,rock,flying,False,False,False,False,False,5,yellow,twowings
856,568,trubbish,poison,,False,False,False,False,False,5,green,biped
857,569,garbodor,poison,,False,False,False,False,False,5,green,biped
858,569,garbodor_gmax,poison,,False,True,False,False,False,8,green,biped
859,570,zorua,dark,,False,False,False,False,False,5,gray,quadruped
860,570,zorua_hisui,normal,ghost,False,False,False,False,False,8,gray,quadruped
861,571,zoroark,dark,,False,False,False,False,False,5,gray,bipedtail
862,571,zoroark_hisui,normal,ghost,False,False,False,False,False,8,gray,bipedtail
863,572,minccino,normal,,False,False,False,False,False,5,gray,quadruped
864,573,cinccino,normal,,False,False,False,False,False,5,gray,quadruped
865,574,gothita,psychic,,False,False,False,False,False,5,purple,biped
866,575,gothorita,psychic,,False,False,False,False,False,5,purple,biped
867,576,gothitelle,psychic,,False,False,False,False,False,5,purple,biped
868,577,solosis,psychic,,False,False,False,False,False,5,green,head
869,578,duosion,psychic,,False,False,False,False,False,5,green,head
870,579,reuniclus,psychic,,False,False,False,False,False,5,green,headarm
871,580,ducklett,water,flying,False,False,False,False,False,5,blue,twowings
872,581,swanna,water,flying,False,False,False,False,False,5,white,twowings
873,582,vanillite,ice,,False,False,False,False,False,5,white,headbase
874,583,vanillish,ice,,False,False,False,False,False,5,white,headbase
875,584,vanilluxe,ice,,False,False,False,False,False,5,white,manybodies
876,585,deerling_spring,normal,grass,False,False,False,False,False,5,pink,quadruped
877,585,deerling_summer,normal,grass,False,False,False,False,False,5,green,quadruped
878,585,deerling_autumn,normal,grass,False,False,False,False,False,5,red,quadruped
879,585,deerling_winter,normal,grass,False,False,False,False,False,5,brown,quadruped
880,586,sawsbuck_spring,normal,grass,False,False,False,False,False,5,brown,quadruped
881,586,sawsbuck_summer,normal,grass,False,False,False,False,False,5,brown,quadruped
882,586,sawsbuck_autumn,normal,grass,False,False,False,False,False,5,brown,quadruped
883,586,sawsbuck_winter,normal,grass,False,False,False,False,False,5,brown,quadruped
884,587,emolga,electric,flying,False,False,False,False,False,5,white,quadruped
885,588,karrablast,bug,,False,False,False,False,False,5,blue,biped
886,589,escavalier,bug,steel,False,False,False,False,False,5,gray,headarm
887,590,foongus,grass,poison,False,False,False,False,False,5,white,headarm
888,591,amoonguss,grass,poison,False,False,False,False,False,5,white,headarm
889,592,frillish,water,ghost,False,False,False,False,False,5,white,tentacles
890,592,frillish_female,water,ghost,False,False,False,False,False,5,white,tentacles
891,593,jellicent,water,ghost,False,False,False,False,False,5,white,tentacles
892,593,jellicent_female,water,ghost,False,False,False,False,False,5,white,tentacles
893,594,alomomola,water,,False,False,False,False,False,5,pink,fin
894,595,joltik,bug,electric,False,False,False,False,False,5,yellow,insectoid
895,596,galvantula,bug,electric,False,False,False,False,False,5,yellow,insectoid
896,597,ferroseed,grass,steel,False,False,False,False,False,5,gray,head
897,598,ferrothorn,grass,steel,False,False,False,False,False,5,gray,tentacles
898,599,klink,steel,,False,False,False,False,False,5,gray,manybodies
899,600,klang,steel,,False,False,False,False,False,5,gray,manybodies
900,601,klinklang,steel,,False,False,False,False,False,5,gray,manybodies
901,602,tynamo,electric,,False,False,False,False,False,5,white,fin
902,603,eelektrik,electric,,False,False,False,False,False,5,blue,fin
903,604,eelektross,electric,,False,False,False,False,False,5,blue,fin
904,605,elgyem,psychic,,False,False,False,False,False,5,blue,bipedtail
905,606,beheeyem,psychic,,False,False,False,False,False,5,brown,biped
906,607,litwick,ghost,fire,False,False,False,False,False,5,white,headbase
907,608,lampent,ghost,fire,False,False,False,False,False,5,black,headarm
908,609,chandelure,ghost,fire,False,False,False,False,False,5,black,headarm
909,610,axew,dragon,,False,False,False,False,False,5,green,bipedtail
910,611,fraxure,dragon,,False,False,False,False,False,5,green,bipedtail
911,612,haxorus,dragon,,False,False,False,False,False,5,yellow,bipedtail
912,613,cubchoo,ice,,False,False,False,False,False,5,white,bipedtail
913,614,beartic,ice,,False,False,False,False,False,5,white,quadruped
914,615,cryogonal,ice,,False,False,False,False,False,5,blue,head
915,616,shelmet,bug,,False,False,False,False,False,5,red,head
916,617,accelgor,bug,,False,False,False,False,False,5,red,headarm
917,618,stunfisk,ground,electric,False,False,False,False,False,5,brown,fin
918,618,stunfisk_galar,ground,steel,False,False,False,False,False,8,green,fin
919,619,mienfoo,fighting,,False,False,False,False,False,5,yellow,bipedtail
920,620,mienshao,fighting,,False,False,False,False,False,5,purple,bipedtail
921,621,druddigon,dragon,,False,False,False,False,False,5,red,bipedtail
922,622,golett,ground,ghost,False,False,False,False,False,5,green,biped
923,623,golurk,ground,ghost,False,False,False,False,False,5,green,biped
924,624,pawniard,dark,steel,False,False,False,False,False,5,red,biped
925,625,bisharp,dark,steel,False,False,False,False,False,5,red,biped
926,626,bouffalant,normal,,False,False,False,False,False,5,brown,quadruped
927,627,rufflet,normal,flying,False,False,False,False,False,5,white,twowings
928,628,braviary,normal,flying,False,False,False,False,False,5,red,twowings
929,628,braviary_hisui,psychic,flying,False,False,False,False,False,8,white,twowings
930,629,vullaby,dark,flying,False,False,False,False,False,5,brown,twowings
931,630,mandibuzz,dark,flying,False,False,False,False,False,5,brown,twowings
932,631,heatmor,fire,,False,False,False,False,False,5,red,bipedtail
933,632,durant,bug,steel,False,False,False,False,False,5,gray,insectoid
934,633,deino,dark,dragon,False,False,False,False,False,5,blue,quadruped
935,634,zweilous,dark,dragon,False,False,False,False,False,5,blue,quadruped
936,635,hydreigon,dark,dragon,False,False,False,False,False,5,blue,bipedtail
937,636,larvesta,bug,fire,False,False,False,False,False,5,white,insectoid
938,637,volcarona,bug,fire,False,False,False,False,False,5,white,fourwings
939,638,cobalion,steel,fighting,False,False,True,False,False,5,blue,quadruped
940,639,terrakion,rock,fighting,False,False,True,False,False,5,gray,quadruped
941,640,virizion,grass,fighting,False,False,True,False,False,5,green,quadruped
942,641,tornadus,flying,,False,False,True,False,False,5,green,headarm
943,641,tornadus_therian,flying,,False,False,True,False,False,5,green,twowings
944,642,thundurus,electric,flying,False,False,True,False,False,5,blue,headarm
945,642,thundurus_therian,electric,flying,False,False,True,False,False,5,blue,bipedtail
946,643,reshiram,dragon,fire,False,False,True,False,False,5,white,twowings
947,644,zekrom,dragon,electric,False,False,True,False,False,5,black,bipedtail
948,645,landorus,ground,flying,False,False,True,False,False,5,brown,headarm
949,645,landorus_therian,ground,flying,False,False,True,False,False,5,brown,quadruped
950,646,kyurem,dragon,ice,False,False,True,False,False,5,gray,bipedtail
951,646,kyurem_black,dragon,ice,False,False,True,False,False,5,gray,bipedtail
952,646,kyurem_white,dragon,ice,False,False,True,False,False,5,gray,bipedtail
953,647,keldeo,water,fighting,False,False,False,True,False,5,yellow,quadruped
954,647,keldeo_resolute,water,fighting,False,False,False,True,False,5,yellow,quadruped
955,648,meloetta_aria,normal,psychic,False,False,False,True,False,5,white,biped
956,648,meloetta_pirouette,normal,fighting,False,False,False,True,False,5,white,biped
957,649,genesect,bug,steel,False,False,False,True,False,5,purple,biped
958,649,genesect_shock,bug,steel,False,False,False,True,False,5,purple,biped
959,649,genesect_burn,bug,steel,False,False,False,True,False,5,purple,biped
960,649,genesect_chill,bug,steel,False,False,False,True,False,5,purple,biped
961,649,genesect_douse,bug,steel,False,False,False,True,False,5,purple,biped
962,650,chespin,grass,,False,False,False,False,False,6,green,bipedtail
963,651,quilladin,grass,,False,False,False,False,False,6,green,bipedtail
964,652,chesnaught,grass,fighting,False,False,False,False,False,6,green,bipedtail
965,653,fennekin,fire,,False,False,False,False,False,6,red,quadruped
966,654,braixen,fire,,False,False,False,False,False,6,red,bipedtail
967,655,delphox,fire,psychic,False,False,False,False,False,6,red,bipedtail
968,656,froakie,water,,False,False,False,False,False,6,blue,quadruped
969,657,frogadier,water,,False,False,False,False,False,6,blue,biped
970,658,greninja,water,dark,False,False,False,False,False,6,blue,biped
971,658,greninja_ash,water,dark,False,False,False,False,False,6,blue,biped
972,659,bunnelby,normal,,False,False,False,False,False,6,brown,bipedtail
973,660,diggersby,normal,ground,False,False,False,False,False,6,brown,bipedtail
974,661,fletchling,normal,flying,False,False,False,False,False,6,red,twowings
975,662,fletchinder,fire,flying,False,False,False,False,False,6,red,twowings
976,663,talonflame,fire,flying,False,False,False,False,False,6,red,twowings
977,664,scatterbug,bug,,False,False,False,False,False,6,black,insectoid
978,665,spewpa,bug,,False,False,False,False,False,6,black,headbase
979,666,vivillon_icy_snow,bug,flying,False,False,False,False,False,6,white,fourwings
980,666,vivillon_high_plains,bug,flying,False,False,False,False,False,6,brown,fourwings
981,666,vivillon_garden,bug,flying,False,False,False,False,False,6,green,fourwings
982,666,vivillon_elegant,bug,flying,False,False,False,False,False,6,purple,fourwings
983,666,vivillon_continental,bug,flying,False,False,False,False,False,6,yellow,fourwings
984,666,vivillon_archipelago,bug,flying,False,False,False,False,False,6,brown,fourwings
985,666,vivillon_jungle,bug,flying,False,False,False,False,False,6,green,fourwings
986,666,vivillon_marine,bug,flying,False,False,False,False,False,6,blue,fourwings
987,666,vivillon_meadow,bug,flying,False,False,False,False,False,6,pink,fourwings
988,666,vivillon_modern,bug,flying,False,False,False,False,False,6,red,fourwings
989,666,vivillon_monsoon,bug,flying,False,False,False,False,False,6,gray,fourwings
990,666,vivillon_ocean,bug,flying,False,False,False,False,False,6,red,fourwings
991,666,vivillon_polar,bug,flying,False,False,False,False,False,6,blue,fourwings
992,666,vivillon_river,bug,flying,False,False,False,False,False,6,brown,fourwings
993,666,vivillon_sandstorm,bug,flying,False,False,False,False,False,6,brown,fourwings
994,666,vivillon_savanna,bug,flying,False,False,False,False,False,6,green,fourwings
995,666,vivillon_sun,bug,flying,False,False,False,False,False,6,red,fourwings
996,666,vivillon_tundra,bug,flying,False,False,False,False,False,6,blue,fourwings
997,666,vivillon_pokeball,bug,flying,False,False,False,False,False,6,red,fourwings
998,666,vivillon_fancy,bug,flying,False,False,False,False,False,6,pink,fourwings
999,667,litleo,fire,normal,False,False,False,False,False,6,brown,quadruped
1000,668,pyroar,fire,normal,False,False,False,False,False,6,brown,quadruped
1001,668,pyroar_female,fire,normal,False,False,False,False,False,6,brown,quadruped
1002,669,flabebe_red,fairy,,False,False,False,False,False,6,white,headarm
1003,669,flabebe_yellow,fairy,,False,False,False,False,False,6,white,headarm
1004,669,flabebe_orange,fairy,,False,False,False,False,False,6,white,headarm
1005,669,flabebe_blue,fairy,,False,False,False,False,False,6,white,headarm
1006,669,flabebe_white,fairy,,False,False,False,False,False,6,white,headarm
1007,670,floette_red,fairy,,False,False,False,False,False,6,white,headarm
1008,670,floette_yellow,fairy,,False,False,False,False,False,6,white,headarm
1009,670,floette_orange,fairy,,False,False,False,False,False,6,white,headarm
1010,670,floette_blue,fairy,,False,False,False,False,False,6,white,headarm
1011,670,floette_white,fairy,,False,False,False,False,False,6,white,headarm
1012,671,florges_red,fairy,,False,False,False,False,False,6,white,headarm
1013,671,florges_yellow,fairy,,False,False,False,False,False,6,white,headarm
1014,671,florges_orange,fairy,,False,False,False,False,False,6,white,headarm
1015,671,florges_blue,fairy,,False,False,False,False,False,6,white,headarm
1016,671,florges_white,fairy,,False,False,False,False,False,6,white,headarm
1017,672,skiddo,grass,,False,False,False,False,False,6,brown,quadruped
1018,673,gogoat,grass,,False,False,False,False,False,6,brown,quadruped
1019,674,pancham,fighting,,False,False,False,False,False,6,white,bipedtail
1020,675,pangoro,fighting,dark,False,False,False,False,False,6,white,biped
1021,676,furfrou,normal,,False,False,False,False,False,6,white,quadruped
1022,676,furfrou_heart,normal,,False,False,False,False,False,6,white,quadruped
1023,676,furfrou_star,normal,,False,False,False,False,False,6,white,quadruped
1024,676,furfrou_diamond,normal,,False,False,False,False,False,6,white,quadruped
1025,676,furfrou_debutante,normal,,False,False,False,False,False,6,white,quadruped
1026,676,furfrou_matron,normal,,False,False,False,False,False,6,white,quadruped
1027,676,furfrou_dandy,normal,,False,False,False,False,False,6,white,quadruped
1028,676,furfrou_la_reine,normal,,False,False,False,False,False,6,white,quadruped
1029,676,furfrou_kabuki,normal,,False,False,False,False,False,6,white,quadruped
1030,676,furfrou_pharaoh,normal,,False,False,False,False,False,6,white,quadruped
1031,677,espurr,psychic,,False,False,False,False,False,6,gray,bipedtail
1032,678,meowstic,psychic,,False,False,False,False,False,6,white,bipedtail
1033,678,meowstic_female,psychic,,False,False,False,False,False,6,white,bipedtail
1034,679,honedge,steel,ghost,False,False,False,False,False,6,brown,headbase
1035,680,doublade,steel,ghost,False,False,False,False,False,6,brown,manybodies
1036,681,aegislash_shield,steel,ghost,False,False,False,False,False,6,brown,headbase
1037,681,aegislash_blade,steel,ghost,False,False,False,False,False,6,brown,headbase
1038,682,spritzee,fairy,,False,False,False,False,False,6,pink,headarm
1039,683,aromatisse,fairy,,False,False,False,False,False,6,pink,biped
1040,684,swirlix,fairy,,False,False,False,False,False,6,white,headleg
1041,685,slurpuff,fairy,,False,False,False,False,False,6,white,biped
1042,686,inkay,dark,psychic,False,False,False,False,False,6,blue,tentacles
1043,687,malamar,dark,psychic,False,False,False,False,False,6,blue,headbase
1044,688,binacle,rock,water,False,False,False,False,False,6,brown,manybodies
1045,689,barbaracle,rock,water,False,False,False,False,False,6,brown,manybodies
1046,690,skrelp,poison,water,False,False,False,False,False,6,brown,headbase
1047,691,dragalge,poison,dragon,False,False,False,False,False,6,brown,headbase
1048,692,clauncher,water,,False,False,False,False,False,6,blue,insectoid
1049,693,clawitzer,water,,False,False,False,False,False,6,blue,snake
1050,694,helioptile,electric,normal,False,False,False,False,False,6,yellow,bipedtail
1051,695,heliolisk,electric,normal,False,False,False,False,False,6,yellow,bipedtail
1052,696,tyrunt,rock,dragon,False,False,False,False,False,6,brown,bipedtail
1053,697,tyrantrum,rock,dragon,False,False,False,False,False,6,red,bipedtail
1054,698,amaura,rock,ice,False,False,False,False,False,6,blue,quadruped
1055,699,aurorus,rock,ice,False,False,False,False,False,6,blue,quadruped
1056,700,sylveon,fairy,,False,False,False,False,False,6,pink,quadruped
1057,701,hawlucha,fighting,flying,False,False,False,False,False,6,green,biped
1058,702,dedenne,electric,fairy,False,False,False,False,False,6,yellow,bipedtail
1059,703,carbink,rock,fairy,False,False,False,False,False,6,gray,head
1060,704,goomy,dragon,,False,False,False,False,False,6,purple,snake
1061,705,sliggoo,dragon,,False,False,False,False,False,6,purple,snake
1062,705,sliggoo_hisui,steel,dragon,False,False,False,False,False,8,purple,snake
1063,706,goodra,dragon,,False,False,False,False,False,6,purple,bipedtail
1064,706,goodra_hisui,steel,dragon,False,False,False,False,False,8,purple,bipedtail
1065,707,klefki,steel,fairy,False,False,False,False,False,6,gray,head
1066,708,phantump,ghost,grass,False,False,False,False,False,6,brown,headarm
1067,709,trevenant,ghost,grass,False,False,False,False,False,6,brown,tentacles
1068,710,pumpkaboo,ghost,grass,False,False,False,False,False,6,brown,head
1069,710,pumpkaboo_small,ghost,grass,False,False,False,False,False,6,brown,head
1070,710,pumpkaboo_large,ghost,grass,False,False,False,False,False,6,brown,head
1071,710,pumpkaboo_super,ghost,grass,False,False,False,False,False,6,brown,head
1072,711,gourgeist,ghost,grass,False,False,False,False,False,6,brown,headbase
1073,711,gourgeist_small,ghost,grass,False,False,False,False,False,6,brown,headbase
1074,711,gourgeist_large,ghost,grass,False,False,False,False,False,6,brown,headbase
1075,711,gourgeist_super,ghost,grass,False,False,False,False,False,6,brown,headbase
1076,712,bergmite,ice,,False,False,False,False,False,6,blue,quadruped
1077,713,avalugg,ice,,False,False,False,False,False,6,blue,quadruped
1078,713,avalugg_hisui,ice,rock,False,False,False,False,False,8,blue,quadruped
1079,714,noibat,flying,dragon,False,False,False,False,False,6,purple,twowings
1080,715,noivern,flying,dragon,False,False,False,False,False,6,purple,twowings
1081,716,xerneas,fairy,,False,False,True,False,False,6,blue,quadruped
1082,716,xerneas_active,fairy,,False,False,True,False,False,6,blue,quadruped
1083,717,yveltal,dark,flying,False,False,True,False,False,6,red,twowings
1084,718,zygarde,dragon,ground,False,False,True,False,False,6,green,bipedtail
1085,718,zygarde_ten,dragon,ground,False,False,True,False,False,6,black,quadruped
1086,718,zygarde_complete,dragon,ground,False,False,True,False,False,6,black,bipedtail
1087,719,diancie,rock,fairy,False,False,False,True,False,6,pink,headarm
1088,719,diancie_mega,rock,fairy,True,False,False,True,False,6,pink,headarm
1089,720,hoopa,psychic,ghost,False,False,False,True,False,6,purple,bipedtail
1090,720,hoopa_unbound,psychic,dark,False,False,False,True,False,6,purple,bipedtail
1091,721,volcanion,fire,water,False,False,False,True,False,6,brown,quadruped
1092,722,rowlet,grass,flying,False,False,False,False,False,7,brown,twowings
1093,723,dartrix,grass,flying,False,False,False,False,False,7,brown,twowings
1094,724,decidueye,grass,ghost,False,False,False,False,False,7,brown,twowings
1095,724,decidueye_hisui,grass,fighting,False,False,False,False,False,8,brown,twowings
1096,725,litten,fire,,False,False,False,False,False,7,red,quadruped
1097,726,torracat,fire,,False,False,False,False,False,7,red,quadruped
1098,727,incineroar,fire,dark,False,False,False,False,False,7,red,bipedtail
1099,728,popplio,water,,False,False,False,False,False,7,blue,fin
1100,729,brionne,water,,False,False,False,False,False,7,blue,fin
1101,730,primarina,water,fairy,False,False,False,False,False,7,blue,fin
1102,731,pikipek,normal,flying,False,False,False,False,False,7,black,twowings
1103,732,trumbeak,normal,flying,False,False,False,False,False,7,black,twowings
1104,733,toucannon,normal,flying,False,False,False,False,False,7,black,twowings
1105,734,yungoos,normal,,False,False,False,False,False,7,brown,quadruped
1106,735,gumshoos,normal,,False,False,False,False,False,7,brown,quadruped
1107,736,grubbin,bug,,False,False,False,False,False,7,gray,insectoid
1108,737,charjabug,bug,electric,False,False,False,False,False,7,green,snake
1109,738,vikavolt,bug,electric,False,False,False,False,False,7,blue,insectoid
1110,739,crabrawler,fighting,,False,False,False,False,False,7,purple,insectoid
1111,740,crabominable,fighting,ice,False,False,False,False,False,7,white,insectoid
1112,741,oricorio_baile,fire,flying,False,False,False,False,False,7,red,twowings
1113,741,oricorio_pompom,electric,flying,False,False,False,False,False,7,yellow,twowings
1114,741,oricorio_pau,psychic,flying,False,False,False,False,False,7,pink,twowings
1115,741,oricorio_sensu,ghost,flying,False,False,False,False,False,7,purple,twowings
1116,742,cutiefly,bug,fairy,False,False,False,False,False,7,yellow,insectoid
1117,743,ribombee,bug,fairy,False,False,False,False,False,7,yellow,fourwings
1118,744,rockruff,rock,,False,False,False,False,False,7,brown,quadruped
1119,745,lycanroc_midday,rock,,False,False,False,False,False,7,brown,quadruped
1120,745,lycanroc_midnight,rock,,False,False,False,False,False,7,red,bipedtail
1121,745,lycanroc_dusk,rock,,False,False,False,False,False,7,brown,quadruped
1122,746,wishiwashi,water,,False,False,False,False,False,7,blue,manybodies
1123,746,wishiwashi_school,water,,False,False,False,False,False,7,blue,manybodies
1124,747,mareanie,poison,water,False,False,False,False,False,7,blue,headbase
1125,748,toxapex,poison,water,False,False,False,False,False,7,blue,tentacles
1126,749,mudbray,ground,,False,False,False,False,False,7,brown,quadruped
1127,750,mudsdale,ground,,False,False,False,False,False,7,brown,quadruped
1128,751,dewpider,water,bug,False,False,False,False,False,7,green,headleg
1129,752,araquanid,water,bug,False,False,False,False,False,7,green,insectoid
1130,753,fomantis,grass,,False,False,False,False,False,7,pink,bipedtail
1131,754,lurantis,grass,,False,False,False,False,False,7,pink,biped
1132,755,morelull,grass,fairy,False,False,False,False,False,7,purple,headbase
1133,756,shiinotic,grass,fairy,False,False,False,False,False,7,purple,biped
1134,757,salandit,poison,fire,False,False,False,False,False,7,black,quadruped
1135,758,salazzle,poison,fire,False,False,False,False,False,7,black,quadruped
1136,759,stufful,normal,fighting,False,False,False,False,False,7,pink,quadruped
1137,760,bewear,normal,fighting,False,False,False,False,False,7,pink,bipedtail
1138,761,bounsweet,grass,,False,False,False,False,False,7,purple,headleg
1139,762,steenee,grass,,False,False,False,False,False,7,purple,biped
1140,763,tsareena,grass,,False,False,False,False,False,7,purple,biped
1141,764,comfey,fairy,,False,False,False,False,False,7,green,head
1142,765,oranguru,normal,psychic,False,False,False,False,False,7,white,biped
1143,766,passimian,fighting,,False,False,False,False,False,7,white,bipedtail
1144,767,wimpod,bug,water,False,False,False,False,False,7,gray,tentacles
1145,768,golisopod,bug,water,False,False,False,False,False,7,gray,biped
1146,769,sandygast,ghost,ground,False,False,False,False,False,7,brown,snake
1147,770,palossand,ghost,ground,False,False,False,False,False,7,brown,snake
1148,771,pyukumuku,water,,False,False,False,False,False,7,black,snake
1149,772,typenull,normal,,False,False,True,False,False,7,gray,quadruped
1150,773,silvally,normal,,False,False,True,False,False,7,gray,quadruped
1151,773,silvally_bug,bug,,False,False,True,False,False,7,gray,quadruped
1152,773,silvally_dark,dark,,False,False,True,False,False,7,gray,quadruped
1153,773,silvally_dragon,dragon,,False,False,True,False,False,7,gray,quadruped
1154,773,silvally_electric,electric,,False,False,True,False,False,7,gray,quadruped
1155,773,silvally_fairy,fairy,,False,False,True,False,False,7,gray,quadruped
1156,773,silvally_fighting,fighting,,False,False,True,False,False,7,gray,quadruped
1157,773,silvally_fire,fire,,False,False,True,False,False,7,gray,quadruped
1158,773,silvally_flying,flying,,False,False,True,False,False,7,gray,quadruped
1159,773,silvally_ghost,ghost,,False,False,True,False,False,7,gray,quadruped
1160,773,silvally_grass,grass,,False,False,True,False,False,7,gray,quadruped
1161,773,silvally_ground,ground,,False,False,True,False,False,7,gray,quadruped
1162,773,silvally_ice,ice,,False,False,True,False,False,7,gray,quadruped
1163,773,silvally_poison,poison,,False,False,True,False,False,7,gray,quadruped
1164,773,silvally_psychic,psychic,,False,False,True,False,False,7,gray,quadruped
1165,773,silvally_rock,rock,,False,False,True,False,False,7,gray,quadruped
1166,773,silvally_steel,steel,,False,False,True,False,False,7,gray,quadruped
1167,773,silvally_water,water,,False,False,True,False,False,7,gray,quadruped
1168,774,minior_meteor,rock,flying,False,False,False,False,False,7,brown,head
1169,774,minior_red,rock,flying,False,False,False,False,False,7,red,head
1170,774,minior_orange,rock,flying,False,False,False,False,False,7,red,head
1171,774,minior_yellow,rock,flying,False,False,False,False,False,7,yellow,head
1172,774,minior_green,rock,flying,False,False,False,False,False,7,green,head
1173,774,minior_blue,rock,flying,False,False,False,False,False,7,blue,head
1174,774,minior_indigo,rock,flying,False,False,False,False,False,7,blue,head
1175,774,minior_violet,rock,flying,False,False,False,False,False,7,purple,head
1176,775,komala,normal,,False,False,False,False,False,7,blue,biped
1177,776,turtonator,fire,dragon,False,False,False,False,False,7,red,bipedtail
1178,777,togedemaru,electric,steel,False,False,False,False,False,7,gray,bipedtail
1179,778,mimikyu,ghost,fairy,False,False,False,False,False,7,yellow,snake
1180,778,mimikyu_busted,ghost,fairy,False,False,False,False,False,7,yellow,snake
1181,779,bruxish,water,psychic,False,False,False,False,False,7,pink,fin
1182,780,drampa,normal,dragon,False,False,False,False,False,7,white,snake
1183,781,dhelmise,ghost,grass,False,False,False,False,False,7,green,headbase
1184,782,jangmo-o,dragon,,False,False,False,False,False,7,gray,quadruped
1185,783,hakamo-o,dragon,fighting,False,False,False,False,False,7,gray,bipedtail
1186,784,kommo-o,dragon,fighting,False,False,False,False,False,7,gray,bipedtail
1187,785,tapukoko,electric,fairy,False,False,True,False,False,7,yellow,headarm
1188,786,tapulele,psychic,fairy,False,False,True,False,False,7,pink,headarm
1189,787,tapubulu,grass,fairy,False,False,True,False,False,7,red,headarm
1190,788,tapufini,water,fairy,False,False,True,False,False,7,purple,headarm
1191,789,cosmog,psychic,,False,False,True,False,False,7,blue,head
1192,790,cosmoem,psychic,,False,False,True,False,False,7,blue,head
1193,791,solgaleo,psychic,steel,False,False,True,False,False,7,white,quadruped
1194,792,lunala,psychic,ghost,False,False,True,False,False,7,purple,twowings
1195,793,nihilego,rock,poison,False,False,False,False,True,7,white,tentacles
1196,794,buzzwole,bug,fighting,False,False,False,False,True,7,red,tentacles
1197,795,pheromosa,bug,fighting,False,False,False,False,True,7,white,biped
1198,796,xurkitree,electric,,False,False,False,False,True,7,black,bipedtail
1199,797,celesteela,steel,flying,False,False,False,False,True,7,green,biped
1200,798,kartana,grass,steel,False,False,False,False,True,7,white,biped
1201,799,guzzlord,dark,dragon,False,False,False,False,True,7,black,bipedtail
1202,800,necrozma,psychic,,False,False,True,False,False,7,black,headarm
1203,800,necrozma_dusk_mane,psychic,steel,False,False,True,False,False,7,yellow,quadruped
1204,800,necrozma_dawn_wings,psychic,ghost,False,False,True,False,False,7,blue,twowings
1205,800,necrozma_ultra,psychic,dragon,False,False,True,False,False,7,yellow,fourwings
1206,801,magearna,steel,fairy,False,False,False,True,False,7,gray,biped
1207,801,magearna_original,steel,fairy,False,False,False,True,False,7,red,biped
1208,802,marshadow,fighting,ghost,False,False,False,True,False,7,gray,biped
1209,803,poipole,poison,,False,False,False,False,True,7,purple,bipedtail
1210,804,naganadel,poison,dragon,False,False,False,False,True,7,purple,twowings
1211,805,stakataka,rock,steel,False,False,False,False,True,7,gray,quadruped
1212,806,blacephalon,fire,ghost,False,False,False,False,True,7,white,biped
1213,807,zeraora,electric,,False,False,False,False,False,7,yellow,biped
1214,808,meltan,steel,,False,False,False,True,False,7,gray,head
1215,809,melmetal,steel,,False,False,False,True,False,7,gray,biped
1216,809,melmetal_gmax,steel,,False,True,False,True,False,8,gray,biped
1217,810,grookey,grass,,False,False,False,False,False,8,green,bipedtail
1218,811,thwackey,grass,,False,False,False,False,False,8,green,bipedtail
1219,812,rillaboom,grass,,False,False,False,False,False,8,green,biped
1220,812,rillaboom_gmax,grass,,False,True,False,False,False,8,green,biped
